Time,Height,Type,Valid
0.29627972534178226,0.30224609375,Type III,0.0
0.2991997253417822,0.539453125,Type III,1.0
0.3009397253417821,0.5033203125,Type III,1.0
0.30157972534178207,0.2457519531250001,Type III,0.0
0.30319972534178197,0.526416015625,Type III,1.0
0.30455972534178194,0.46083984375,Type III,0.0
0.30495972534178195,0.24882812499999996,Type III,1.0
0.3058997253417819,0.2818847656250001,Type III,0.0
0.30631972534178187,0.21953124999999996,Type III,0.0
0.31427972534178156,0.3204589843750001,Type III,1.0
0.3174197253417814,0.530322265625,Type III,1.0
0.3188197253417814,0.5558105468750001,Type III,0.0
0.31993972534178133,0.3465820312500001,Type III,1.0
0.3204397253417813,0.3766113281250001,Type III,0.0
0.3214397253417812,0.32080078125,Type III,0.0
0.32199972534178123,0.2425292968749999,Type III,1.0
0.3228197253417812,0.31635742187500004,Type III,0.0
0.3230797253417812,0.24931640624999996,Type III,0.0
0.3245997253417811,0.15107421875000004,Type III,0.0
0.327779725341781,0.24384765625000004,Type III,1.0
0.3301597253417809,0.44819335937500004,Type III,1.0
0.33149972534178085,0.4013671875,Type III,0.0
0.33285972534178077,0.244873046875,Type III,1.0
0.33327972534178074,0.2269042968749999,Type III,0.0
0.3346197253417807,0.5357910156250001,Type III,1.0
0.3349997253417807,0.3067871093750001,Type III,0.0
0.33575972534178067,0.1590332031249999,Type III,0.0
0.3360997253417807,0.1666015624999999,Type III,0.0
0.3361597253417806,0.20673828125000004,Type III,1.0
0.33649972534178063,0.19672851562500004,Type III,0.0
0.3370797253417806,0.19902343749999996,Type III,0.0
0.3375797253417806,0.18437499999999996,Type III,0.0
0.34341972534178034,0.3370117187499999,Type III,1.0
0.34357972534178033,0.26445312499999996,Type III,0.0
0.3461397253417802,0.6082519531249999,Type III,1.0
0.3476597253417802,0.501416015625,Type III,1.0
0.34865972534178014,0.307373046875,Type III,0.0
0.3494997253417801,0.34375,Type III,1.0
0.35041972534178006,0.4058593749999999,Type III,0.0
0.35147972534178,0.3163085937500001,Type III,1.0
0.35239972534178,0.24555664062500004,Type III,0.0
0.35339972534177994,0.34785156250000004,Type III,1.0
0.3543197253417799,0.33085937499999996,Type III,0.0
0.35531972534177986,0.2423339843750001,Type III,1.0
0.35635972534177984,0.4029785156250001,Type III,0.0
0.35973972534177967,0.69755859375,Type III,1.0
0.3611797253417796,0.57255859375,Type III,0.0
0.3624197253417796,0.4503417968750001,Type III,1.0
0.3636797253417795,0.5384765625000001,Type III,0.0
0.3645997253417795,0.329345703125,Type III,1.0
0.3658197253417794,0.4801269531250001,Type III,0.0
0.36873972534177935,0.6532226562500001,Type III,1.0
0.3701197253417793,0.5360351562500001,Type III,0.0
0.37129972534177924,0.741259765625,Type III,1.0
0.3724597253417792,0.4283203124999999,Type III,0.0
0.37343972534177916,0.38081054687500004,Type III,1.0
0.3745797253417791,0.4291015625000001,Type III,0.0
0.37559972534177904,0.2333007812500001,Type III,1.0
0.37827972534177895,0.6197753906250001,Type III,1.0
0.3798397253417789,0.522900390625,Type III,1.0
0.3809797253417788,0.44477539062500004,Type III,0.0
0.3815597253417788,0.19780273437499996,Type III,1.0
0.3820797253417788,0.15678710937499996,Type III,0.0
0.38275972534177877,0.35380859374999996,Type III,0.0
0.3832597253417787,0.236328125,Type III,1.0
0.3841397253417787,0.29545898437499996,Type III,0.0
0.3864597253417786,0.701220703125,Type III,1.0
0.38775972534177855,0.4535156250000001,Type III,0.0
0.3886797253417785,0.4815429687499999,Type III,1.0
0.3888197253417785,0.1744628906250001,Type III,0.0
0.38981972534177844,0.5718749999999999,Type III,0.0
0.39059972534177845,0.273681640625,Type III,1.0
0.3911797253417784,0.188720703125,Type III,0.0
0.3923597253417784,0.17822265625,Type III,0.0
0.39261972534177836,0.206787109375,Type III,1.0
0.39435972534177827,0.7029296875,Type III,1.0
0.39527972534177824,0.25688476562499996,Type III,0.0
0.3959797253417782,0.3561035156250001,Type III,1.0
0.401479725341778,0.17963867187500004,Type III,1.0
0.4030397253417779,0.38276367187500004,Type III,1.0
0.40405972534177786,0.2515624999999999,Type III,0.0
0.40449972534177786,0.2666015625,Type III,0.0
0.41397972534177746,0.50703125,Type III,1.0
0.41481972534177747,0.2892089843750001,Type III,0.0
0.4155397253417774,0.16118164062499996,Type III,0.0
0.4161197253417774,0.20136718750000004,Type III,1.0
0.4224597253417771,0.29741210937499996,NONE,1.0
0.42473972534177706,0.3671875,NONE,1.0
0.425339725341777,0.3023437499999999,NONE,0.0
0.425799725341777,0.4366699218750001,NONE,0.0
0.42635972534177696,0.2948242187500001,NONE,1.0
0.42677972534177694,0.2269042968749999,NONE,0.0
0.4270397253417769,0.19414062499999996,NONE,0.0
0.42751972534177696,0.17304687500000004,NONE,0.0
0.42985972534177685,0.62158203125,NONE,1.0
0.4313397253417768,1.9971191406250002,NONE,0.0
0.4322797253417767,1.027978515625,NONE,1.0

Start,End,Type
0.218,0.42,Type III
